0.87599,0.86299,0.9138
0.87781,0.86498,0.91509
0.87962,0.86697,0.91637
0.88142,0.86894,0.91766
0.88322,0.87092,0.91893
0.88501,0.87289,0.92019
0.8868,0.87485,0.92146
0.88858,0.8768,0.92272
0.89036,0.87875,0.92397
0.89212,0.88069,0.92522
0.89389,0.88263,0.92646
0.89564,0.88456,0.9277
0.89739,0.88648,0.92894
0.89913,0.8884,0.93017
0.90087,0.89032,0.93139
0.90261,0.89222,0.93261
0.90433,0.89412,0.93383
0.90606,0.89602,0.93504
0.90777,0.89791,0.93624
0.90949,0.89979,0.93745
0.91119,0.90167,0.93864
0.91289,0.90354,0.93983
0.91459,0.90541,0.94103
0.91628,0.90727,0.9422
0.91797,0.90913,0.94338
0.91964,0.91098,0.94456
0.92132,0.91283,0.94573
0.92299,0.91467,0.9469
0.92465,0.91651,0.94806
0.92631,0.91834,0.94922
0.92796,0.92016,0.95037
0.92962,0.92198,0.95152
0.93126,0.9238,0.95267
0.9329,0.92561,0.95381
0.93453,0.92741,0.95494
0.93616,0.92922,0.95608
0.93779,0.93101,0.95721
0.93941,0.9328,0.95833
0.94103,0.93459,0.95946
0.94264,0.93637,0.96058
0.94424,0.93814,0.96169
0.94585,0.93992,0.9628
0.94744,0.94168,0.96391
0.94904,0.94345,0.96501
0.95062,0.94521,0.96611
0.95221,0.94696,0.9672
0.95379,0.94871,0.9683
0.95536,0.95045,0.96939
0.95694,0.95219,0.97047
0.9585,0.95392,0.97155
0.96006,0.95565,0.97263
0.96162,0.95738,0.9737
0.96317,0.9591,0.97477
0.96473,0.96082,0.97584
0.96627,0.96253,0.97691
0.96781,0.96424,0.97797
0.96935,0.96595,0.97902
0.97088,0.96765,0.98008
0.97241,0.96934,0.98113
0.97394,0.97103,0.98218
0.97546,0.97272,0.98322
0.97697,0.97441,0.98427
0.97849,0.97609,0.9853
0.98,0.97776,0.98633
0.9815,0.97943,0.98737
0.983,0.9811,0.9884
0.9845,0.98276,0.98942
0.98599,0.98443,0.99044
0.98748,0.98608,0.99146
0.98897,0.98773,0.99248
0.99045,0.98938,0.99349
0.99193,0.99102,0.9945
0.99341,0.99266,0.9955
0.99488,0.9943,0.99651
0.99635,0.99593,0.99751
0.99781,0.99756,0.9985
0.99927,0.99919,0.9995
